,time,low,high,open,close,volume
139,1614375600,46361.56,46567.0,46530.88,46402.54,21.62494531
140,1614375540,46461.0,46610.38,46599.0,46535.76,28.39264312
141,1614375480,46593.19,46650.02,46632.11,46599.01,8.14366242
142,1614375420,46590.62,46718.95,46707.16,46624.25,8.85289953
143,1614375360,46701.73,46824.67,46823.98,46707.16,6.83866208
144,1614375300,46563.06,46821.34,46563.07,46816.25,4.67653168
145,1614375240,46534.0,46620.91,46578.3,46563.07,15.69793487
146,1614375180,46467.87,46599.0,46486.54,46579.86,6.59542128
147,1614375120,46483.62,46615.87,46487.24,46486.87,8.34999109
148,1614375060,46487.23,46700.11,46670.93,46487.24,34.07260092
149,1614375000,46637.0,46777.32,46767.03,46670.93,10.40136787
150,1614374940,46771.99,46832.95,46790.0,46776.17,9.13670728
151,1614374880,46772.31,46878.45,46820.0,46790.0,27.62096686
152,1614374820,46742.77,46850.03,46800.0,46819.33,14.0200522
153,1614374760,46641.56,46800.0,46641.57,46791.92,10.12698625
154,1614374700,46576.85,46690.43,46603.57,46650.0,9.10091177
155,1614374640,46590.69,46766.85,46726.15,46603.56,7.81929002
156,1614374580,46568.51,46775.0,46618.91,46727.34,13.44295388
157,1614374520,46356.43,46626.89,46439.79,46618.91,14.38610982
158,1614374460,46425.69,46571.01,46562.88,46428.93,7.32210866
159,1614374400,46315.3,46601.37,46332.46,46566.16,52.62575416
160,1614374340,46289.89,46475.86,46474.82,46340.31,13.20083826
161,1614374280,46420.13,46500.0,46489.07,46474.81,4.41422122
162,1614374220,46437.73,46577.0,46576.2,46496.54,9.31919354
163,1614374160,46499.51,46614.3,46499.51,46575.88,38.17686023
164,1614374100,46351.43,46525.83,46355.68,46509.6,8.78789953
165,1614374040,46269.56,46369.75,46269.56,46353.57,4.75919694
166,1614373980,46242.55,46360.76,46308.6,46269.55,7.87198188
167,1614373920,46197.89,46322.96,46199.84,46314.32,13.95621606
168,1614373860,46198.49,46464.0,46464.0,46199.91,11.48047822
169,1614373800,46212.13,46464.0,46212.13,46463.99,22.20475644
170,1614373740,46063.25,46221.65,46193.0,46212.67,61.38747591
171,1614373680,46193.36,46333.03,46319.12,46199.0,12.79830832
172,1614373620,46288.15,46510.66,46510.66,46321.52,13.35620651
173,1614373560,46481.62,46598.04,46592.57,46492.23,18.76326259
174,1614373500,46582.36,46642.91,46597.94,46592.57,8.85721484
175,1614373440,46528.13,46650.24,46544.16,46589.7,31.35262578
176,1614373380,46450.01,46550.0,46550.0,46544.15,47.64194915
177,1614373320,46420.52,46551.01,46420.52,46550.0,15.84922761
178,1614373260,46329.55,46465.65,46329.55,46420.28,29.94295847
179,1614373200,46189.0,46383.67,46250.19,46329.55,61.75828159
180,1614373140,46213.28,46356.13,46349.26,46250.49,40.28596492
181,1614373080,46349.97,46502.36,46502.36,46349.97,29.5341376
182,1614373020,46467.42,46594.29,46594.29,46502.36,25.01999682
183,1614372960,46582.77,46691.59,46638.81,46602.39,34.3275391
184,1614372900,46612.04,46715.29,46670.38,46636.13,37.11722062
185,1614372840,46670.37,46755.65,46755.2,46670.38,16.87695974
186,1614372780,46742.15,46900.34,46900.34,46756.57,18.98102993
187,1614372720,46705.08,46908.19,46705.08,46900.33,28.9844634
188,1614372660,46705.08,46777.59,46766.26,46705.08,6.37833382
189,1614372600,46753.14,46793.79,46786.21,46777.6,21.37794248
190,1614372540,46700.6,46800.0,46737.34,46789.42,30.04675562
191,1614372480,46683.06,46759.25,46715.85,46747.26,28.15044832
192,1614372420,46711.44,46807.73,46788.49,46712.93,46.00691145
193,1614372360,46692.59,46789.25,46747.0,46789.25,18.75361912
194,1614372300,46560.29,46747.0,46566.95,46747.0,33.69341842
195,1614372240,46560.65,46670.95,46630.31,46570.41,11.53416075
196,1614372180,46521.7,46654.15,46526.29,46614.92,23.88033255
197,1614372120,46466.31,46545.27,46517.27,46526.07,22.81270356
198,1614372060,46417.94,46525.0,46417.95,46523.06,25.44618473
199,1614372000,46352.39,46417.95,46367.69,46417.95,15.91905429
200,1614371940,46366.38,46417.95,46366.38,46367.68,30.69499483
201,1614371880,46337.41,46414.05,46389.64,46367.68,17.74934205
202,1614371820,46307.77,46400.0,46348.78,46390.94,29.54970356
203,1614371760,46224.34,46396.83,46263.39,46349.65,35.98140286
204,1614371700,46088.1,46289.64,46107.86,46257.59,33.24796091
205,1614371640,46030.89,46210.46,46068.41,46107.86,48.65298957
206,1614371580,46045.88,46121.86,46121.22,46068.41,63.60011732
207,1614371520,46090.0,46222.56,46199.71,46121.73,58.76906975
208,1614371460,46150.0,46317.92,46314.14,46200.89,23.106966
209,1614371400,46150.0,46342.68,46157.38,46316.24,34.13424541
210,1614371340,46111.56,46240.5,46240.49,46165.14,29.9452172
211,1614371280,46216.33,46397.24,46378.5,46225.29,33.91954448
212,1614371220,46340.2,46421.27,46392.44,46378.5,8.58485623
213,1614371160,46237.31,46456.09,46248.21,46401.07,30.48075674
214,1614371100,46199.0,46299.83,46250.61,46260.33,36.74264869
215,1614371040,46235.2,46401.93,46401.93,46250.62,106.2884407
216,1614370980,46401.92,46492.54,46476.89,46401.93,22.74230386
217,1614370920,46450.0,46530.56,46474.25,46456.65,25.24896863
218,1614370860,46464.18,46547.79,46547.79,46474.25,33.43398804
219,1614370800,46519.15,46745.18,46696.52,46547.78,25.96238527
220,1614370740,46612.96,46742.86,46650.01,46711.55,39.799216
221,1614370680,46650.0,46745.95,46720.12,46650.01,19.22775003
222,1614370620,46700.0,46827.24,46827.23,46720.08,27.15931828
223,1614370560,46782.41,46881.97,46803.28,46832.41,4.64434673
224,1614370500,46761.47,46948.06,46817.52,46809.6,15.12390777
225,1614370440,46774.1,46855.56,46810.02,46817.53,5.35056869
226,1614370380,46810.02,46872.18,46855.6,46813.71,7.04557644
227,1614370320,46855.6,46977.67,46922.78,46855.61,14.94218601
228,1614370260,46820.27,46926.18,46911.1,46922.79,7.12879291
229,1614370200,46900.01,47083.64,47041.6,46902.82,12.13025073
230,1614370140,46892.98,47078.41,46915.26,47034.3,14.72902994
231,1614370080,46816.5,46915.26,46891.18,46915.26,5.85327955
232,1614370020,46875.01,46998.99,46994.93,46888.06,17.35968999
233,1614369960,46925.01,47027.2,46969.75,46986.79,5.19931578
234,1614369900,46940.78,47015.98,47015.98,46950.01,4.9018059
235,1614369840,46960.29,47058.73,47058.73,47007.91,7.17054715
236,1614369780,46971.55,47092.28,46971.56,47058.73,16.23124089
237,1614369720,46893.1,47000.0,46895.29,46977.07,6.97475855
238,1614369660,46848.07,47043.21,47043.21,46881.0,6.44769879
239,1614369600,46919.99,47043.21,46919.99,47043.21,15.19263393
240,1614369540,46750.0,46917.82,46823.76,46917.82,16.48833105
241,1614369480,46799.05,46893.35,46893.35,46820.3,7.09476822
242,1614369420,46794.56,46911.01,46798.93,46893.35,12.01938351
243,1614369360,46793.42,46918.8,46918.8,46798.34,10.13105057
244,1614369300,46875.0,46949.24,46926.52,46918.79,12.00178175
245,1614369240,46911.53,47035.92,46918.45,46925.01,10.14825696
246,1614369180,46807.09,46981.24,46824.11,46918.27,18.637136
247,1614369120,46824.11,46933.48,46884.58,46824.11,6.4185306
248,1614369060,46879.44,46953.75,46889.17,46884.59,28.46201253
249,1614369000,46844.91,47055.96,47055.74,46889.18,29.43108524
250,1614368940,46959.1,47076.82,46959.1,47057.53,33.88622345
251,1614368880,46864.55,47073.01,46864.56,46959.09,50.75422059
252,1614368820,46777.28,46900.0,46782.93,46864.91,29.78064409
253,1614368760,46670.03,46795.7,46673.07,46780.63,17.30904917
254,1614368700,46600.0,46742.25,46600.15,46673.08,34.79790754
255,1614368640,46600.15,46682.12,46639.62,46600.16,17.29741008
256,1614368580,46639.61,46770.78,46759.0,46639.61,13.78027517
257,1614368520,46706.81,46800.0,46760.04,46765.22,13.03429176
258,1614368460,46596.04,46789.03,46673.18,46765.08,73.9274156
259,1614368400,46632.76,46773.1,46707.0,46632.76,63.19777584
260,1614368340,46707.0,46911.88,46885.12,46707.01,36.38433368
261,1614368280,46831.23,46940.99,46899.99,46875.99,29.79029314
262,1614368220,46843.12,46977.78,46965.68,46900.0,24.23223644
263,1614368160,46895.0,47000.25,46929.02,46951.72,20.92335699
264,1614368100,46919.16,47019.91,47000.01,46927.32,32.14027892
265,1614368040,47000.0,47050.39,47000.0,47000.01,16.70795688
266,1614367980,47000.0,47186.47,47186.46,47000.01,20.39560537
267,1614367920,47186.46,47246.87,47233.5,47186.46,6.30823249
268,1614367860,47165.9,47240.65,47205.79,47234.09,14.05759522
269,1614367800,47166.43,47227.47,47190.73,47213.63,6.14025521
270,1614367740,47150.0,47230.01,47230.01,47190.92,8.84032144
271,1614367680,47151.17,47247.31,47155.62,47230.0,9.57283766
272,1614367620,47109.63,47254.32,47251.1,47158.99,26.6352363
273,1614367560,47252.17,47332.95,47256.82,47264.26,11.56382622
274,1614367500,47193.59,47261.68,47213.36,47257.22,11.22975495
275,1614367440,47185.65,47293.92,47290.01,47212.75,17.08064043
276,1614367380,47262.81,47314.57,47310.31,47290.0,8.052316
277,1614367320,47217.26,47321.29,47245.96,47297.85,20.99180987
278,1614367260,47144.52,47245.96,47151.52,47244.52,7.89290695
279,1614367200,47079.65,47194.42,47130.96,47154.57,30.87446052
280,1614367140,47114.89,47257.61,47238.86,47125.29,39.2212712
281,1614367080,47142.58,47254.29,47142.58,47236.14,15.69190261
282,1614367020,47104.42,47230.19,47220.05,47142.58,6.83557091
283,1614366960,47135.91,47264.21,47264.21,47221.96,21.54719018
284,1614366900,47165.48,47273.28,47235.0,47264.2,7.4199824
285,1614366840,47085.96,47234.34,47120.94,47228.15,35.07790737
286,1614366780,47089.64,47171.96,47152.05,47120.94,30.4768669
287,1614366720,47100.0,47190.31,47115.34,47153.71,9.11195866
288,1614366660,47024.0,47137.33,47062.04,47115.34,10.03653192
289,1614366600,47000.0,47098.46,47098.45,47063.84,18.91516008
290,1614366540,47098.46,47205.94,47193.41,47098.46,24.74287246
291,1614366480,47150.0,47208.42,47158.32,47193.41,7.55896837
292,1614366420,47126.3,47302.64,47302.64,47150.52,28.26613247
293,1614366360,47116.38,47324.79,47160.34,47304.89,37.87918297
294,1614366300,47157.4,47268.46,47251.91,47160.0,20.2790976
295,1614366240,47251.0,47381.2,47347.9,47251.91,21.48860592
296,1614366180,47265.2,47431.03,47359.73,47342.91,20.72511081
297,1614366120,47325.0,47387.63,47372.56,47357.54,16.66928344
298,1614366060,47339.16,47434.62,47414.94,47363.31,17.62018437
299,1614366000,47300.84,47450.36,47300.84,47414.94,18.28328256
0,1614365940,47292.49,47405.69,47310.48,47300.85,12.12429589
1,1614365880,47254.99,47423.08,47423.08,47324.22,29.71311668
2,1614365820,47386.99,47586.74,47586.73,47404.36,22.59216867
3,1614365760,47586.73,47643.6,47600.0,47586.74,15.69940084
4,1614365700,47518.2,47599.86,47570.0,47599.86,8.66000868
5,1614365640,47461.02,47570.0,47474.69,47570.0,6.68970808
6,1614365580,47448.59,47487.07,47456.17,47474.69,12.08212485
7,1614365520,47415.48,47481.69,47459.94,47456.17,9.00294741
8,1614365460,47450.0,47581.04,47565.22,47469.31,23.06786941
9,1614365400,47552.63,47656.9,47620.55,47565.22,4.4261608
10,1614365340,47448.61,47631.7,47448.61,47623.5,13.49996206
11,1614365280,47430.0,47486.69,47466.11,47451.16,17.59296399
12,1614365220,47461.49,47594.44,47594.44,47466.11,13.29230104
13,1614365160,47586.14,47696.78,47672.14,47587.48,8.4896727
14,1614365100,47645.85,47750.0,47744.35,47672.15,14.73531709
15,1614365040,47615.03,47744.64,47615.03,47744.03,6.79489369
16,1614364980,47588.21,47718.31,47718.31,47619.83,21.80712047
17,1614364920,47700.3,47763.7,47758.79,47718.32,8.17792889
18,1614364860,47677.32,47812.71,47726.67,47758.78,25.2386476
19,1614364800,47578.17,47749.0,47578.17,47734.46,17.3217227
20,1614364740,47469.55,47579.87,47486.42,47578.17,6.59763646
21,1614364680,47454.33,47583.45,47579.99,47488.78,21.1286616
22,1614364620,47504.21,47600.0,47514.14,47573.57,22.27558438
23,1614364560,47365.23,47520.57,47418.23,47520.18,8.76492013
24,1614364500,47355.93,47459.0,47459.0,47418.84,32.97667242
25,1614364440,47423.38,47528.86,47496.99,47459.0,24.94126354
26,1614364380,47444.85,47539.12,47522.58,47496.99,61.10284391
27,1614364320,47452.06,47525.31,47488.44,47521.46,25.4729492
28,1614364260,47420.08,47528.44,47423.37,47493.96,47.19514994
29,1614364200,47368.2,47473.02,47368.2,47430.26,34.55683834
30,1614364140,47355.48,47468.87,47463.55,47368.19,43.04333567
31,1614364080,47385.79,47467.43,47433.17,47463.55,46.53366116
32,1614364020,47408.75,47489.44,47446.95,47433.17,34.00285313
33,1614363960,47400.11,47587.0,47533.34,47446.96,28.15575213
34,1614363900,47505.0,47632.37,47581.13,47533.33,21.91824787
35,1614363840,47546.95,47654.49,47623.41,47578.46,5.50114825
36,1614363780,47571.04,47660.45,47631.13,47629.47,16.45326093
37,1614363720,47531.52,47629.79,47591.07,47629.79,12.34861717
38,1614363660,47534.49,47600.0,47584.36,47591.06,4.86800009
39,1614363600,47450.78,47585.61,47450.78,47585.61,30.05011836
40,1614363540,47364.52,47537.51,47537.51,47446.8,49.56228831
41,1614363480,47460.0,47695.46,47658.2,47542.36,44.19592984
42,1614363420,47599.37,47775.76,47768.0,47644.17,34.81382011
43,1614363360,47768.01,47831.35,47809.83,47768.02,6.17122337
44,1614363300,47790.46,47869.87,47790.47,47809.79,11.06739678
45,1614363240,47786.46,47832.2,47803.04,47790.39,5.54971524
46,1614363180,47775.97,47811.56,47800.0,47803.04,8.76027642
47,1614363120,47757.85,47832.2,47807.48,47800.0,11.71996
48,1614363060,47770.01,47828.23,47773.75,47807.49,10.10932702
49,1614363000,47766.0,47867.86,47860.07,47770.76,7.20383189
50,1614362940,47810.27,47894.35,47810.27,47860.07,16.61660259
51,1614362880,47794.65,47821.4,47821.4,47810.27,14.68385321
52,1614362820,47807.05,47849.35,47836.28,47821.4,4.54116468
53,1614362760,47762.0,47844.78,47766.05,47838.88,18.98860479
54,1614362700,47764.91,47794.98,47794.55,47766.05,7.40258907
55,1614362640,47764.91,47819.43,47819.43,47794.61,9.04385498
56,1614362580,47783.09,47820.99,47788.55,47820.76,7.24744529
57,1614362520,47750.01,47800.69,47800.69,47788.56,9.9707611
58,1614362460,47750.0,47814.34,47777.3,47800.69,5.48935401
59,1614362400,47681.34,47794.17,47681.34,47764.66,11.39098621
60,1614362340,47681.33,47742.98,47728.15,47681.34,5.52725657
61,1614362280,47654.86,47733.05,47654.87,47728.15,12.74638653
62,1614362220,47640.26,47685.27,47684.11,47654.87,5.2198867
63,1614362160,47679.64,47745.23,47742.29,47687.9,13.93642452
64,1614362100,47699.99,47748.64,47748.64,47742.3,10.23998522
65,1614362040,47735.18,47796.58,47779.87,47748.64,5.67411653
66,1614361980,47699.99,47835.26,47699.99,47779.87,25.61373341
67,1614361920,47668.04,47700.6,47668.04,47700.0,4.84392635
68,1614361860,47580.0,47683.6,47683.6,47663.14,16.03565112
69,1614361800,47645.11,47705.23,47650.0,47683.6,20.25488238
70,1614361740,47559.01,47651.88,47574.02,47650.0,27.91132501
71,1614361680,47570.54,47667.58,47630.1,47574.02,10.88448177
72,1614361620,47594.07,47657.83,47651.14,47624.66,16.00035574
73,1614361560,47591.29,47701.39,47672.75,47651.32,28.33454
74,1614361500,47669.96,47805.3,47763.78,47672.75,17.61299968
75,1614361440,47705.99,47797.62,47728.88,47768.21,26.48076799
76,1614361380,47640.05,47759.01,47640.05,47728.89,37.39816026
77,1614361320,47640.0,47700.0,47680.02,47640.06,8.85745262
78,1614361260,47653.18,47768.83,47759.01,47684.83,11.34273264
79,1614361200,47759.0,47800.67,47773.35,47767.97,11.0233253
80,1614361140,47759.4,47927.24,47896.56,47773.35,11.92895552
81,1614361080,47821.91,47913.47,47841.53,47896.55,20.11730849
82,1614361020,47831.46,47956.48,47953.32,47841.53,16.96390512
83,1614360960,47957.38,48088.77,48033.59,47957.38,9.23589801
84,1614360900,47880.03,48033.53,47920.55,48032.63,16.29114137
85,1614360840,47914.97,48105.42,48084.69,47920.55,13.57980772
86,1614360780,48030.55,48100.4,48054.81,48092.55,11.08373193
87,1614360720,47988.73,48121.83,48000.0,48062.1,21.67477567
88,1614360660,47942.31,48000.16,47942.31,48000.0,7.91968199
89,1614360600,47858.4,47990.0,47858.4,47942.31,10.98202099
90,1614360540,47800.08,47905.07,47800.08,47858.4,10.44748186
91,1614360480,47780.19,47866.98,47800.01,47805.01,13.48645551
92,1614360420,47800.0,47893.9,47845.06,47800.0,12.77528413
93,1614360360,47838.09,47994.85,47960.08,47845.06,12.23977341
94,1614360300,47922.04,48034.99,47924.35,47964.52,12.48134346
95,1614360240,47914.38,48016.2,47958.76,47924.34,20.56152047
96,1614360180,47928.2,47978.27,47928.46,47961.49,14.18399819
97,1614360120,47900.0,47948.37,47934.06,47924.95,18.62447032
98,1614360060,47930.61,48051.86,48016.43,47934.06,22.30976057
99,1614360000,47940.5,48054.46,47940.5,48016.43,6.68384867
100,1614359940,47940.51,48018.09,47974.05,47940.51,19.37082402
101,1614359880,47952.05,48007.7,47965.7,47974.06,15.40951828
102,1614359820,47963.73,48071.3,48071.3,47965.05,17.39428978
103,1614359760,47961.0,48073.33,47985.02,48058.07,17.48724467
104,1614359700,47976.84,48135.2,48135.2,47985.72,18.92597276
105,1614359640,48074.37,48220.32,48135.93,48135.2,20.06578407
106,1614359580,48110.69,48192.88,48188.42,48135.93,11.58022288
107,1614359520,48129.53,48250.01,48250.0,48196.05,19.31247846
108,1614359460,48250.0,48335.0,48256.7,48250.0,15.39921905
109,1614359400,48226.43,48297.88,48283.73,48256.7,6.45544003
110,1614359340,48260.05,48374.71,48374.71,48279.22,15.73694082
111,1614359280,48300.0,48374.71,48317.81,48374.71,26.90326153
112,1614359220,48280.7,48419.22,48391.18,48317.81,15.6568722
113,1614359160,48292.99,48425.9,48298.08,48391.18,17.01637547
114,1614359100,48281.6,48429.47,48422.47,48298.08,21.84121582
115,1614359040,48416.57,48464.64,48450.0,48422.47,29.52435293
116,1614358980,48402.85,48450.0,48435.0,48450.0,31.07720337
117,1614358920,48332.43,48435.0,48336.52,48435.0,44.14725161
118,1614358860,48280.28,48371.08,48343.13,48349.76,29.91289248
119,1614358800,48167.01,48343.13,48171.32,48338.6,42.95924955
120,1614358740,48062.27,48200.0,48196.7,48171.32,20.57029654
121,1614358680,48049.77,48200.0,48049.78,48200.0,42.98352397
122,1614358620,47980.0,48049.99,47981.89,48049.79,6.78416265
