,time,low,high,open,close,volume
220,1614459240,47052.42,47154.41,47114.43,47078.59,6.83333699
221,1614459180,47059.98,47127.93,47127.93,47114.43,11.09683501
222,1614459120,47120.78,47234.84,47234.84,47127.93,10.01520919
223,1614459060,47194.77,47250.0,47217.45,47237.92,4.23076124
224,1614459000,47176.29,47217.45,47182.11,47217.45,8.40394388
225,1614458940,47127.42,47187.0,47150.54,47185.16,9.81812231
226,1614458880,47070.54,47161.4,47079.58,47154.91,10.87490697
227,1614458820,47025.23,47082.25,47026.66,47082.25,7.07565971
228,1614458760,46980.2,47027.73,46980.2,47026.66,14.08676259
229,1614458700,46945.02,47026.22,47026.22,46980.19,22.80248541
230,1614458640,46998.08,47044.99,46998.09,47029.8,13.15076388
231,1614458580,46944.11,47061.11,47039.77,46998.09,24.38741313
232,1614458520,47000.0,47180.84,47157.27,47039.77,29.76693582
233,1614458460,47157.26,47277.48,47264.45,47157.26,17.27171005
234,1614458400,47262.95,47335.59,47335.58,47264.45,9.68416155
235,1614458340,47333.35,47366.56,47362.06,47335.59,13.71547685
236,1614458280,47320.97,47364.21,47335.99,47362.06,7.01583512
237,1614458220,47313.44,47351.37,47334.18,47336.0,10.3914304
238,1614458160,47319.79,47377.04,47371.59,47334.19,6.52922852
239,1614458100,47354.93,47383.45,47373.95,47371.6,11.68605488
240,1614458040,47305.44,47373.96,47305.45,47373.96,10.80830747
241,1614457980,47305.27,47341.34,47305.28,47307.51,3.61391633
242,1614457920,47300.0,47378.71,47369.24,47305.27,22.65363703
243,1614457860,47369.23,47400.0,47399.54,47369.23,6.02629972
244,1614457800,47363.0,47420.0,47363.0,47395.6,4.76438859
245,1614457740,47351.99,47389.74,47389.74,47358.27,7.6288616
246,1614457680,47367.9,47393.86,47379.81,47389.74,5.45816547
247,1614457620,47366.69,47391.63,47373.66,47379.81,4.74189719
248,1614457560,47366.69,47405.8,47387.5,47366.7,5.07216572
249,1614457500,47386.03,47448.61,47440.14,47387.37,6.49984238
250,1614457440,47400.01,47457.67,47411.69,47440.14,12.11227081
251,1614457380,47366.69,47445.38,47426.0,47411.68,9.24983971
252,1614457320,47403.42,47431.09,47414.19,47424.97,9.42390191
253,1614457260,47340.55,47414.19,47358.41,47414.19,13.61537456
254,1614457200,47353.97,47415.71,47396.54,47358.41,14.27258596
255,1614457140,47360.68,47426.32,47375.07,47396.54,7.23532884
256,1614457080,47339.99,47390.3,47340.72,47372.29,5.36743161
257,1614457020,47296.64,47344.82,47303.46,47344.73,6.3514425
258,1614456960,47292.63,47375.93,47300.0,47305.42,19.39133118
259,1614456900,47272.71,47300.0,47299.64,47300.0,10.546422
260,1614456840,47250.0,47322.19,47268.89,47303.4,20.44477548
261,1614456780,47246.62,47268.9,47246.63,47268.9,7.05647589
262,1614456720,47242.55,47261.24,47261.24,47246.62,9.75930863
263,1614456660,47248.98,47261.24,47248.98,47261.24,6.49096513
264,1614456600,47216.3,47278.25,47277.37,47248.98,5.11920941
265,1614456540,47237.48,47276.63,47276.63,47275.74,7.70323237
266,1614456480,47243.85,47289.14,47289.14,47276.64,12.95507661
267,1614456420,47258.79,47300.8,47279.93,47291.51,9.19190916
268,1614456360,47263.0,47370.59,47338.06,47280.46,19.02380891
269,1614456300,47295.12,47356.27,47356.27,47338.07,13.56634174
270,1614456240,47346.58,47414.47,47402.73,47356.27,7.1356854
271,1614456180,47385.31,47467.42,47442.06,47406.98,10.17175095
272,1614456120,47434.5,47512.01,47512.0,47442.06,24.98733691
273,1614456060,47476.22,47537.87,47531.98,47509.91,19.90141681
274,1614456000,47447.63,47592.99,47449.62,47531.98,30.77414785
275,1614455940,47434.29,47487.9,47470.98,47450.0,7.28919283
276,1614455880,47449.08,47490.0,47449.99,47470.98,7.37397432
277,1614455820,47371.7,47452.47,47371.7,47449.85,9.89354483
278,1614455760,47348.96,47371.7,47349.07,47371.7,3.93186147
279,1614455700,47349.07,47400.0,47400.0,47349.07,9.02266277
280,1614455640,47390.69,47430.53,47430.53,47400.0,6.88399553
281,1614455580,47422.51,47468.28,47439.94,47430.53,13.69009129
282,1614455520,47348.96,47448.97,47353.68,47448.42,15.33080787
283,1614455460,47343.85,47428.95,47428.95,47359.88,11.81670031
284,1614455400,47404.07,47435.95,47416.44,47435.95,9.30238185
285,1614455340,47359.16,47418.06,47364.52,47416.44,4.50197558
286,1614455280,47357.55,47384.57,47374.45,47364.51,7.47967876
287,1614455220,47343.36,47395.7,47381.39,47378.18,5.7887713
288,1614455160,47330.84,47388.68,47330.85,47385.14,9.95108843
289,1614455100,47293.77,47333.68,47298.47,47330.85,5.18293042
290,1614455040,47265.54,47299.0,47286.47,47292.9,2.98194984
291,1614454980,47271.51,47299.0,47296.23,47286.47,2.49975807
292,1614454920,47249.99,47296.68,47250.0,47287.33,4.29256167
293,1614454860,47248.83,47250.0,47248.83,47250.0,2.44374781
294,1614454800,47218.02,47268.16,47248.41,47248.84,5.27320632
295,1614454740,47250.6,47289.6,47255.0,47250.67,8.04846186
296,1614454680,47245.55,47310.0,47289.81,47248.38,14.45203752
297,1614454620,47288.03,47310.0,47290.01,47289.81,3.64059964
298,1614454560,47273.56,47309.21,47273.56,47295.66,7.25871645
299,1614454500,47271.16,47288.3,47277.81,47273.56,2.7699123
0,1614454440,47239.13,47274.6,47257.7,47274.6,2.64514178
1,1614454380,47223.31,47280.84,47280.84,47257.7,5.81572173
2,1614454320,47274.26,47322.04,47315.27,47280.84,4.41012061
3,1614454260,47210.01,47350.63,47215.94,47315.27,13.82376337
4,1614454200,47219.35,47250.61,47231.71,47226.53,3.16108854
5,1614454140,47157.86,47260.99,47200.01,47231.71,5.81577552
6,1614454080,47200.0,47225.05,47200.86,47200.0,3.97592978
7,1614454020,47200.86,47239.73,47213.7,47200.86,3.26722223
8,1614453960,47206.54,47252.56,47235.82,47217.71,8.69302608
9,1614453900,47230.97,47274.33,47274.33,47235.81,4.52291063
10,1614453840,47226.57,47296.25,47230.46,47284.84,5.33934899
11,1614453780,47230.95,47272.85,47252.0,47237.39,5.95723311
12,1614453720,47230.95,47266.22,47266.22,47249.18,2.1632313
13,1614453660,47226.73,47302.25,47286.07,47265.18,12.47805452
14,1614453600,47283.33,47364.48,47342.14,47286.07,10.90583402
15,1614453540,47323.02,47349.0,47346.41,47342.14,6.15014666
16,1614453480,47300.0,47400.0,47381.42,47346.41,9.35851464
17,1614453420,47362.92,47408.34,47408.33,47381.41,20.39620735
18,1614453360,47408.33,47420.0,47408.33,47408.34,3.76409795
19,1614453300,47362.02,47426.0,47420.93,47408.34,32.22217256
20,1614453240,47360.0,47420.93,47380.45,47420.93,6.39187012
21,1614453180,47364.21,47450.09,47450.09,47380.46,15.62125083
22,1614453120,47375.83,47468.28,47375.84,47450.09,15.89682759
23,1614453060,47365.64,47426.74,47426.74,47375.84,7.44593517
24,1614453000,47322.8,47430.0,47322.8,47420.29,25.81391539
25,1614452940,47276.05,47361.22,47280.38,47328.01,10.3300886
26,1614452880,47162.16,47281.73,47162.16,47281.71,7.21380196
27,1614452820,47151.96,47167.75,47163.79,47162.17,4.88249155
28,1614452760,47154.87,47216.21,47216.21,47163.79,5.04064029
29,1614452700,47177.75,47218.31,47180.95,47216.2,2.98903871
30,1614452640,47147.11,47184.5,47165.67,47180.6,5.88521342
31,1614452580,47119.78,47200.0,47175.77,47165.66,8.9076081
32,1614452520,47175.61,47175.77,47175.77,47175.76,1.15989095
33,1614452460,47114.78,47175.77,47114.78,47175.77,6.97822564
34,1614452400,47076.65,47175.02,47175.01,47119.91,10.77285476
35,1614452340,47170.01,47190.01,47190.01,47175.01,12.57206731
36,1614452280,47190.0,47194.89,47190.01,47192.12,4.86291264
37,1614452220,47188.57,47218.31,47216.04,47190.01,4.60498067
38,1614452160,47163.36,47216.04,47186.86,47216.04,4.79558074
39,1614452100,47185.83,47209.57,47205.28,47186.85,4.9602649
40,1614452040,47185.83,47215.08,47193.08,47205.53,8.43721537
41,1614451980,47185.83,47220.53,47185.83,47193.09,11.48144617
42,1614451920,47144.27,47189.58,47183.01,47185.83,4.05057225
43,1614451860,47163.45,47235.74,47179.98,47183.02,9.07871629
44,1614451800,47179.98,47241.79,47218.37,47179.99,13.07771607
45,1614451740,47218.37,47218.39,47218.39,47218.37,3.35556768
46,1614451680,47218.37,47263.02,47218.38,47218.39,6.73641393
47,1614451620,47213.2,47250.0,47250.0,47218.38,3.55000175
48,1614451560,47250.0,47349.33,47311.55,47250.01,5.20869649
49,1614451500,47277.53,47322.53,47285.44,47311.56,5.60715134
50,1614451440,47272.86,47303.19,47280.76,47284.7,9.36249117
51,1614451380,47280.75,47316.01,47316.01,47280.75,22.61730259
52,1614451320,47296.37,47342.2,47296.37,47316.01,6.93781469
53,1614451260,47280.55,47349.23,47335.72,47306.7,15.2691507
54,1614451200,47290.0,47349.47,47290.0,47348.8,18.45301471
55,1614451140,47223.19,47290.0,47223.19,47290.0,10.66081573
56,1614451080,47199.84,47226.92,47199.84,47223.2,5.17376325
57,1614451020,47185.0,47235.4,47219.33,47199.84,10.31152174
58,1614450960,47220.0,47254.99,47254.99,47231.67,12.48453006
59,1614450900,47229.77,47255.0,47229.78,47254.99,10.90570077
60,1614450840,47212.26,47244.53,47217.73,47229.78,6.4697993
61,1614450780,47173.1,47230.35,47230.35,47217.73,25.76956853
62,1614450720,47200.0,47255.25,47255.24,47227.08,6.4311641
63,1614450660,47189.0,47277.0,47189.0,47254.59,13.34242148
64,1614450600,47087.09,47189.0,47087.99,47188.99,14.25776999
65,1614450540,47034.76,47088.0,47034.77,47087.99,5.02392716
66,1614450480,47033.44,47039.21,47033.45,47034.77,4.12955676
67,1614450420,47028.41,47047.24,47029.11,47033.45,5.58884792
68,1614450360,46994.71,47038.5,47029.34,47029.14,26.84266447
69,1614450300,47026.27,47050.58,47037.12,47029.33,7.72938731
70,1614450240,47021.48,47046.84,47026.54,47037.12,6.980849
71,1614450180,47021.48,47048.0,47021.49,47026.54,4.02022635
72,1614450120,46992.68,47023.81,47004.25,47021.48,3.58500249
73,1614450060,46980.0,47000.0,46985.01,47000.0,2.38824171
74,1614450000,46980.14,47023.5,47023.49,46985.01,4.04614888
75,1614449940,46966.39,47023.5,47002.83,47023.5,7.623835
76,1614449880,46958.19,47015.67,46964.93,47002.84,2.54617376
77,1614449820,46949.23,47050.01,47050.0,46964.93,4.885881
78,1614449760,47050.0,47118.06,47050.0,47050.01,3.86477001
79,1614449700,47008.0,47050.0,47012.68,47050.0,10.17570728
80,1614449640,47008.0,47060.25,47031.85,47019.81,6.44580436
81,1614449580,47005.87,47050.32,47050.32,47031.86,11.58318201
82,1614449520,47030.49,47055.62,47030.49,47050.32,2.69417076
83,1614449460,46957.83,47039.83,46965.28,47039.83,6.43935523
84,1614449400,46961.68,47006.04,46997.17,46961.68,3.90983925
85,1614449340,46987.21,47091.24,47091.24,46987.21,17.24185992
86,1614449280,47089.67,47108.0,47092.94,47091.24,3.4951889
87,1614449220,47079.87,47140.8,47140.8,47096.92,6.85207409
88,1614449160,47140.79,47145.67,47145.67,47140.8,4.73709897
89,1614449100,47143.29,47169.45,47160.23,47145.67,5.4137366
90,1614449040,47160.22,47165.81,47165.81,47160.23,3.66158582
91,1614448980,47140.8,47181.74,47140.8,47165.81,1.7978731
92,1614448920,47136.38,47183.6,47183.42,47140.8,32.21173848
93,1614448860,47124.31,47183.43,47124.31,47183.43,7.31000257
94,1614448800,47097.81,47171.56,47097.82,47122.27,7.38772743
95,1614448740,47088.32,47110.0,47088.33,47097.82,4.91729762
96,1614448680,47031.05,47109.12,47047.59,47088.33,6.39087367
97,1614448620,47008.27,47088.16,47008.28,47047.6,19.52703313
98,1614448560,47000.0,47044.47,47042.17,47008.24,4.18734603
99,1614448500,47029.36,47071.43,47037.0,47042.17,5.75314774
100,1614448440,47020.48,47049.02,47035.33,47037.0,8.81904638
101,1614448380,47025.64,47081.64,47030.89,47035.33,3.725311
102,1614448320,46961.87,47039.14,46961.87,47033.42,5.59342643
103,1614448260,46919.94,46988.54,46988.54,46959.16,12.85306249
104,1614448200,46952.15,46988.53,46970.8,46988.53,9.71097427
105,1614448140,46970.79,46993.52,46970.79,46970.81,5.78950502
106,1614448080,46940.71,47005.89,46940.73,46970.79,3.62642196
107,1614448020,46914.05,46950.29,46914.31,46943.26,4.42177809
108,1614447960,46862.54,46920.63,46915.54,46920.63,2.74266965
109,1614447900,46907.73,47000.0,46949.69,46915.7,7.51861111
110,1614447840,46869.38,46952.83,46923.44,46949.69,8.60747228
111,1614447780,46886.23,46935.07,46931.56,46923.44,24.88885106
112,1614447720,46916.46,46934.43,46927.45,46931.56,8.83417872
113,1614447660,46927.45,46962.75,46962.74,46927.45,7.8352862
114,1614447600,46930.0,46997.76,46930.01,46962.74,7.49275479
115,1614447540,46930.0,46972.99,46972.98,46930.01,9.00508546
116,1614447480,46972.98,46976.95,46972.98,46972.99,8.37668147
117,1614447420,46970.54,47034.92,47034.91,46972.99,35.84394781
118,1614447360,47034.91,47049.81,47042.29,47034.91,4.55078659
119,1614447300,47039.7,47052.17,47052.17,47043.12,4.11183676
120,1614447240,47033.31,47061.59,47033.31,47055.7,5.22607763
121,1614447180,47033.0,47054.54,47033.01,47033.32,6.11189075
122,1614447120,47031.8,47062.81,47037.78,47037.1,6.41483916
